date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:15:08	3930/3930	---M--	200	added ('OK')	text/plain	etag:%22f5a-51b7e73090040%22	http://www.adventuresinbridge.com/finals/1507/150722.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150722.lin	(from http://www.adventuresinbridge.com/finals/1507/150722a.htm)
03:15:08	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:10%20GMT	http://www.adventuresinbridge.com/finals/1507/86432.Q732.A92.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/86432.Q732.A92.html	(from http://www.adventuresinbridge.com/finals/1507/150722a.htm)
03:15:09	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:10%20GMT	http://www.adventuresinbridge.com/finals/1507/150722e.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150722e-2.html	(from http://www.adventuresinbridge.com/finals/1507/150722e.htm)
03:15:09	16865/16865	---M--	200	added ('OK')	text/plain	etag:%2241e1-51b83f23e2e79%22	http://www.adventuresinbridge.com/finals/1507/150722e.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150722e.pbn	(from http://www.adventuresinbridge.com/finals/1507/150722e.htm)
03:15:09	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b83f1ede70d%22	http://www.adventuresinbridge.com/finals/1507/150722e.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150722e.gib	(from http://www.adventuresinbridge.com/finals/1507/150722e.htm)
03:15:09	3914/3914	---M--	200	added ('OK')	text/plain	etag:%22f4a-51b83f23270f8%22	http://www.adventuresinbridge.com/finals/1507/150722e.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150722e.lin	(from http://www.adventuresinbridge.com/finals/1507/150722e.htm)
03:15:10	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:11%20GMT	http://www.adventuresinbridge.com/finals/1507/KT9872.KJ.QT73.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/KT9872.KJ.QT73.html	(from http://www.adventuresinbridge.com/finals/1507/150722e.htm)
03:15:10	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:12%20GMT	http://www.adventuresinbridge.com/finals/1507/150723m.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150723m.html	(from http://www.adventuresinbridge.com/finals/1507/150723b.htm)
03:15:10	17153/17153	---M--	200	added ('OK')	text/plain	etag:%224301-51b9288974ec4%22	http://www.adventuresinbridge.com/finals/1507/150723.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150723.pbn	(from http://www.adventuresinbridge.com/finals/1507/150723b.htm)
03:15:11	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b9288746b21%22	http://www.adventuresinbridge.com/finals/1507/150723.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150723.gib	(from http://www.adventuresinbridge.com/finals/1507/150723b.htm)
03:15:11	3930/3930	---M--	200	added ('OK')	text/plain	etag:%22f5a-51b928884da58%22	http://www.adventuresinbridge.com/finals/1507/150723.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150723.lin	(from http://www.adventuresinbridge.com/finals/1507/150723b.htm)
03:15:12	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:13%20GMT	http://www.adventuresinbridge.com/finals/1507/150724m.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724m.html	(from http://www.adventuresinbridge.com/finals/1507/150724a.htm)
03:15:12	16901/16901	---M--	200	added ('OK')	text/plain	etag:%224205-51ba8421cabc6%22	http://www.adventuresinbridge.com/finals/1507/150724.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724.pbn	(from http://www.adventuresinbridge.com/finals/1507/150724a.htm)
03:15:12	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51ba842081ca1%22	http://www.adventuresinbridge.com/finals/1507/150724.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724.gib	(from http://www.adventuresinbridge.com/finals/1507/150724a.htm)
03:15:12	3916/3916	---M--	200	added ('OK')	text/plain	etag:%22f4c-51ba84210f413%22	http://www.adventuresinbridge.com/finals/1507/150724.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724.lin	(from http://www.adventuresinbridge.com/finals/1507/150724a.htm)
03:15:13	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:14%20GMT	http://www.adventuresinbridge.com/finals/1507/KQJT5.9643.K76.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/KQJT5.9643.K76.html	(from http://www.adventuresinbridge.com/finals/1507/150724a.htm)
03:15:13	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:14%20GMT	http://www.adventuresinbridge.com/finals/1507/150724e.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724e-2.html	(from http://www.adventuresinbridge.com/finals/1507/150724e.htm)
03:15:13	17081/17081	---M--	200	added ('OK')	text/plain	etag:%2242b9-51bacd41b27c1%22	http://www.adventuresinbridge.com/finals/1507/150724e.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724e.pbn	(from http://www.adventuresinbridge.com/finals/1507/150724e.htm)
03:15:14	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51bacd3b88ce2%22	http://www.adventuresinbridge.com/finals/1507/150724e.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724e.gib	(from http://www.adventuresinbridge.com/finals/1507/150724e.htm)
03:15:14	3926/3926	---M--	200	added ('OK')	text/plain	etag:%22f56-51bacd40b3111%22	http://www.adventuresinbridge.com/finals/1507/150724e.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150724e.lin	(from http://www.adventuresinbridge.com/finals/1507/150724e.htm)
03:15:14	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:15%20GMT	http://www.adventuresinbridge.com/finals/1507/QT854.J6.AQT85.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/QT854.J6.AQT85.html	(from http://www.adventuresinbridge.com/finals/1507/150724e.htm)
03:15:14	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:16%20GMT	http://www.adventuresinbridge.com/finals/1507/AKQJ862..JT87.QT	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/AKQJ862..JT87.html	(from http://www.adventuresinbridge.com/finals/1507/150724e.htm)
03:15:15	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:16%20GMT	http://www.adventuresinbridge.com/finals/1507/150725m.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725m.html	(from http://www.adventuresinbridge.com/finals/1507/150725c.htm)
03:15:15	17117/17117	---M--	200	added ('OK')	text/plain	etag:%2242dd-51bba572432b5%22	http://www.adventuresinbridge.com/finals/1507/150725.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725.pbn	(from http://www.adventuresinbridge.com/finals/1507/150725c.htm)
03:15:15	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51bba5700585c%22	http://www.adventuresinbridge.com/finals/1507/150725.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725.gib	(from http://www.adventuresinbridge.com/finals/1507/150725c.htm)
03:15:16	3928/3928	---M--	200	added ('OK')	text/plain	etag:%22f58-51bba57104ec7%22	http://www.adventuresinbridge.com/finals/1507/150725.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725.lin	(from http://www.adventuresinbridge.com/finals/1507/150725c.htm)
03:15:16	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:17%20GMT	http://www.adventuresinbridge.com/finals/1507/9864.QT86.AJ64.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/9864.QT86.AJ64.html	(from http://www.adventuresinbridge.com/finals/1507/150725c.htm)
03:15:17	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:18%20GMT	http://www.adventuresinbridge.com/finals/1507/150725e.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725e-2.html	(from http://www.adventuresinbridge.com/finals/1507/150725e.htm)
03:15:17	17081/17081	---M--	200	added ('OK')	text/plain	etag:%2242b9-51bbf1047190a%22	http://www.adventuresinbridge.com/finals/1507/150725e.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725e.pbn	(from http://www.adventuresinbridge.com/finals/1507/150725e.htm)
03:15:17	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51bbf0ff7f37c%22	http://www.adventuresinbridge.com/finals/1507/150725e.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725e.gib	(from http://www.adventuresinbridge.com/finals/1507/150725e.htm)
03:15:17	3926/3926	---M--	200	added ('OK')	text/plain	etag:%22f56-51bbf103aec98%22	http://www.adventuresinbridge.com/finals/1507/150725e.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150725e.lin	(from http://www.adventuresinbridge.com/finals/1507/150725e.htm)
03:15:18	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:19%20GMT	http://www.adventuresinbridge.com/finals/1507/KQ82.K654.A97.QT	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/KQ82.K654.A97.html	(from http://www.adventuresinbridge.com/finals/1507/150725e.htm)
03:15:18	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:19%20GMT	http://www.adventuresinbridge.com/finals/1507/150713a.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150713a-2.html	(from http://www.adventuresinbridge.com/finals/1507/150713a.htm)
03:15:18	17153/17153	---M--	200	added ('OK')	text/plain	etag:%224301-51ac9ad97523f%22	http://www.adventuresinbridge.com/finals/1507/150713.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150713.pbn	(from http://www.adventuresinbridge.com/finals/1507/150713a.htm)
03:15:19	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51ac9ad82ef71%22	http://www.adventuresinbridge.com/finals/1507/150713.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150713.gib	(from http://www.adventuresinbridge.com/finals/1507/150713a.htm)
03:15:19	3930/3930	---M--	200	added ('OK')	text/plain	etag:%22f5a-51ac9ad8bd51d%22	http://www.adventuresinbridge.com/finals/1507/150713.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150713.lin	(from http://www.adventuresinbridge.com/finals/1507/150713a.htm)
03:15:19	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:21%20GMT	http://www.adventuresinbridge.com/finals/1507/150715m.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150715m.html	(from http://www.adventuresinbridge.com/finals/1507/150715a.htm)
03:15:20	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51af26e781084%22	http://www.adventuresinbridge.com/finals/1507/150715i.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150715i.gib	(from http://www.adventuresinbridge.com/finals/1507/150715a.htm)
03:15:20	3930/3930	---M--	200	added ('OK')	text/plain	etag:%22f5a-51af26e815f60%22	http://www.adventuresinbridge.com/finals/1507/150715i.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150715i.lin	(from http://www.adventuresinbridge.com/finals/1507/150715a.htm)
03:15:20	17153/17153	---M--	200	added ('OK')	text/plain	etag:%224301-51af26e8cca39%22	http://www.adventuresinbridge.com/finals/1507/150715i.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150715i.pbn	(from http://www.adventuresinbridge.com/finals/1507/150715a.htm)
03:15:20	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:22%20GMT	http://www.adventuresinbridge.com/finals/1507/150716m.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150716m.html	(from http://www.adventuresinbridge.com/finals/1507/150716c.htm)
03:15:21	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:23%20GMT	http://www.adventuresinbridge.com/finals/1507/Q9.KJT642.J654.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/Q9.KJT642.J654.html	(from http://www.adventuresinbridge.com/finals/1507/150716c.htm)
03:15:21	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b05bdda473a%22	http://www.adventuresinbridge.com/finals/1507/150716.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150716.gib	(from http://www.adventuresinbridge.com/finals/1507/150716c.htm)
03:15:22	17153/17153	---M--	200	added ('OK')	text/plain	etag:%224301-51b05bde6d1b6%22	http://www.adventuresinbridge.com/finals/1507/150716.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150716.pbn	(from http://www.adventuresinbridge.com/finals/1507/150716c.htm)
03:15:22	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:23%20GMT	http://www.adventuresinbridge.com/finals/1507/150717m.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717m.html	(from http://www.adventuresinbridge.com/finals/1507/150717a.htm)
03:15:22	16901/16901	---M--	200	added ('OK')	text/plain	etag:%224205-51b1b6508746c%22	http://www.adventuresinbridge.com/finals/1507/150717.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717.pbn	(from http://www.adventuresinbridge.com/finals/1507/150717a.htm)
03:15:22	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b1b64f22d4c%22	http://www.adventuresinbridge.com/finals/1507/150717.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717.gib	(from http://www.adventuresinbridge.com/finals/1507/150717a.htm)
03:15:23	3916/3916	---M--	200	added ('OK')	text/plain	etag:%22f4c-51b1b64fbbe20%22	http://www.adventuresinbridge.com/finals/1507/150717.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717.lin	(from http://www.adventuresinbridge.com/finals/1507/150717a.htm)
03:15:23	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:24%20GMT	http://www.adventuresinbridge.com/finals/1507/150717e.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717e-2.html	(from http://www.adventuresinbridge.com/finals/1507/150717e.htm)
03:15:23	17114/17114	---M--	200	added ('OK')	text/plain	etag:%2242da-51b1ff6c5dcae%22	http://www.adventuresinbridge.com/finals/1507/150717e.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717e.pbn	(from http://www.adventuresinbridge.com/finals/1507/150717e.htm)
03:15:23	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b1ff67ab332%22	http://www.adventuresinbridge.com/finals/1507/150717e.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717e.gib	(from http://www.adventuresinbridge.com/finals/1507/150717e.htm)
03:15:24	3891/3891	---M--	200	added ('OK')	text/plain	etag:%22f33-51b1ff6b84103%22	http://www.adventuresinbridge.com/finals/1507/150717e.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150717e.lin	(from http://www.adventuresinbridge.com/finals/1507/150717e.htm)
03:15:24	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:25%20GMT	http://www.adventuresinbridge.com/finals/1507/150718e.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150718e-2.html	(from http://www.adventuresinbridge.com/finals/1507/150718e.htm)
03:15:24	16934/16934	---M--	200	added ('OK')	text/plain	etag:%224226-51b32456c1e8d%22	http://www.adventuresinbridge.com/finals/1507/150718e.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150718e.pbn	(from http://www.adventuresinbridge.com/finals/1507/150718e.htm)
03:15:24	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b324513e0fd%22	http://www.adventuresinbridge.com/finals/1507/150718e.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150718e.gib	(from http://www.adventuresinbridge.com/finals/1507/150718e.htm)
03:15:25	3881/3881	---M--	200	added ('OK')	text/plain	etag:%22f29-51b3245604d6f%22	http://www.adventuresinbridge.com/finals/1507/150718e.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150718e.lin	(from http://www.adventuresinbridge.com/finals/1507/150718e.htm)
03:15:25	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:26%20GMT	http://www.adventuresinbridge.com/finals/1507/T8432.63.AT94.QT	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/T8432.63.AT94.html	(from http://www.adventuresinbridge.com/finals/1507/150718e.htm)
03:15:25	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:27%20GMT	http://www.adventuresinbridge.com/finals/1507/150719a.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150719a-2.html	(from http://www.adventuresinbridge.com/finals/1507/150719b.htm)
03:15:26	16898/16898	---M--	200	added ('OK')	text/plain	etag:%224202-51b441aad7ee4%22	http://www.adventuresinbridge.com/finals/1507/150719.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150719.pbn	(from http://www.adventuresinbridge.com/finals/1507/150719b.htm)
03:15:26	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51b441a976be6%22	http://www.adventuresinbridge.com/finals/1507/150719.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150719.gib	(from http://www.adventuresinbridge.com/finals/1507/150719b.htm)
03:15:26	3880/3880	---M--	200	added ('OK')	text/plain	etag:%22f28-51b441aa12c1e%22	http://www.adventuresinbridge.com/finals/1507/150719.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150719.lin	(from http://www.adventuresinbridge.com/finals/1507/150719b.htm)
03:15:26	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:28%20GMT	http://www.adventuresinbridge.com/finals/1507/J8732.KQ7.AKJ4.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/J8732.KQ7.AKJ4.html	(from http://www.adventuresinbridge.com/finals/1507/150719b.htm)
03:15:26	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:28%20GMT	http://www.adventuresinbridge.com/finals/1507/AT985.T964.532.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/AT985.T964.532.html	(from http://www.adventuresinbridge.com/finals/1507/150719b.htm)
03:15:27	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:28%20GMT	http://www.adventuresinbridge.com/finals/1507/150706a.txt	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150706a-2.html	(from http://www.adventuresinbridge.com/finals/1507/150706a.htm)
03:15:27	17153/17153	---M--	200	added ('OK')	text/plain	etag:%224301-51a3cbd611377%22	http://www.adventuresinbridge.com/finals/1507/150706.pbn	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150706.pbn	(from http://www.adventuresinbridge.com/finals/1507/150706a.htm)
03:15:28	3240/3240	---M--	200	added ('OK')	text/plain	etag:%22ca8-51a3cbd4cef04%22	http://www.adventuresinbridge.com/finals/1507/150706.gib	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150706.gib	(from http://www.adventuresinbridge.com/finals/1507/150706a.htm)
03:15:28	3930/3930	---M--	200	added ('OK')	text/plain	etag:%22f5a-51a3cbd55a164%22	http://www.adventuresinbridge.com/finals/1507/150706.lin	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/150706.lin	(from http://www.adventuresinbridge.com/finals/1507/150706a.htm)
03:15:28	1528/1528	---M--	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202017%2010:15:29%20GMT	http://www.adventuresinbridge.com/finals/1507/A98542.T42.743.T	C:/My%20Web%20Sites/AiB/www.adventuresinbridge.com/finals/1507/A98542.T42.743.html	(from http://www.adventuresinbridge.com/finals/1507/150706a.htm)
